# train_accs, valid_accs, test_accs, dt_accs, fidelities, depths, nodes, robust_score
8.539488911628723145e-01 8.538565635681152344e-01 8.346883654594421387e-01 8.199999999999999512e-01 8.482384823848237998e-01 8.000000000000000000e+00 1.700000000000000000e+01 8.018018018018018278e-01
9.195702672004699707e-01 9.336941838264465332e-01 9.078590869903564453e-01 7.700000000000000178e-01 9.105691056910568681e-01 1.100000000000000000e+01 1.090000000000000000e+02 7.432432432432432012e-01
9.218931198120117188e-01 9.188091754913330078e-01 9.119241237640380859e-01 7.700000000000000178e-01 8.265582655826557712e-01 7.000000000000000000e+00 2.500000000000000000e+01 7.747747747747747438e-01
9.401858448982238770e-01 9.323409795761108398e-01 8.983739614486694336e-01 7.500000000000000000e-01 7.859078590785907314e-01 7.000000000000000000e+00 1.900000000000000000e+01 6.216216216216216006e-01
9.210220575332641602e-01 9.052774310111999512e-01 9.241192340850830078e-01 8.199999999999999512e-01 9.376693766937669317e-01 1.500000000000000000e+01 1.590000000000000000e+02 7.207207207207206867e-01
8.803716897964477539e-01 8.998646736145019531e-01 8.739837408065795898e-01 7.700000000000000178e-01 8.197831978319782831e-01 7.000000000000000000e+00 1.900000000000000000e+01 8.198198198198197728e-01
9.218931198120117188e-01 9.364005327224731445e-01 9.173441529273986816e-01 8.000000000000000444e-01 8.495934959349593640e-01 1.100000000000000000e+01 4.100000000000000000e+01 7.657657657657657158e-01
9.140534400939941406e-01 9.201623797416687012e-01 9.390243887901306152e-01 7.500000000000000000e-01 8.211382113821138473e-01 6.000000000000000000e+00 1.900000000000000000e+01 6.801801801801802272e-01
9.288617968559265137e-01 9.188091754913330078e-01 9.214091897010803223e-01 8.199999999999999512e-01 9.119241192411924324e-01 1.600000000000000000e+01 1.090000000000000000e+02 8.153153153153153143e-01
9.259582161903381348e-01 9.188091754913330078e-01 9.281842708587646484e-01 7.700000000000000178e-01 8.658536585365853577e-01 1.200000000000000000e+01 5.300000000000000000e+01 7.432432432432432012e-01
